feature,importance
"item_types_charging-cable,iPad,phone,watch",0.0
"item_types_charging-cable,iPad,student-id,wallet",0.0
"item_types_charging-cable,iPad,student-id,watch",0.0
"item_types_charging-cable,iPad,paper,pen",0.0
"item_types_charging-cable,iPad,paper,phone",0.0
"item_types_charging-cable,iPad,pen,student-id",0.0
"item_types_charging-cable,iPad,pen,wallet",0.0
"item_types_charging-cable,iPad,keys,pen",0.0
"item_types_charging-cable,iPad,keys,phone",0.0
"item_types_charging-cable,iPad,laptop,pen",0.0
"item_types_charging-cable,iPad,laptop,student-id",0.0
"item_types_charging-cable,iPad,laptop,wallet",0.0
"item_types_charging-cable,iPad,mouse,paper",0.0
"item_types_charging-cable,glasses,pen,phone",0.0
"item_types_charging-cable,glasses,pen,student-id",0.0
"item_types_charging-cable,glasses,phone,wallet",0.0
"item_types_charging-cable,glasses,student-id,wallet",0.0
"item_types_charging-cable,iPad,keys,paper",0.0
"item_types_book,bottle,glasses,phone",0.0
"item_types_book,bottle,glasses,student-id",0.0
"item_types_book,bottle,glasses,wallet",0.0
"item_types_book,bottle,iPad,keys",0.0
"item_types_charging-cable,keys,mouse,student-id",0.0
"item_types_charging-cable,keys,mouse,wallet",0.0
"item_types_charging-cable,keys,mouse,watch",0.0
"item_types_book,bottle,earphones,iPad",0.0
"item_types_book,bottle,earphones,paper",0.0
"item_types_book,bottle,earphones,wallet",0.0
"item_types_book,bottle,glasses,iPad",0.0
"item_types_book,bottle,glasses,keys",0.0
"item_types_book,bottle,glasses,laptop",0.0
"item_types_book,bottle,charging-cable,paper",0.0
"item_types_book,bottle,charging-cable,pen",0.0
"item_types_book,bottle,charging-cable,student-id",0.0
"item_types_book,bottle,charging-cable,wallet",0.0
"item_types_book,bottle,earphones,glasses",0.0
"item_types_charging-cable,iPad,wallet,watch",0.0
"item_types_charging-cable,keys,laptop,pen",0.0
"item_types_charging-cable,keys,laptop,phone",0.0
"item_types_charging-cable,keys,laptop,student-id",0.0
"item_types_bag,phone,wallet,watch",0.0
"item_types_book,bottle,charging-cable,earphones",0.0
"item_types_book,bottle,charging-cable,glasses",0.0
"item_types_charging-cable,laptop,paper,phone",0.0
"item_types_charging-cable,laptop,paper,pen",0.0
"item_types_bag,pen,student-id,watch",0.0
"item_types_bag,phone,student-id,wallet",0.0
"item_types_bag,phone,student-id,watch",0.0
"item_types_charging-cable,keys,phone,wallet",0.0
"item_types_charging-cable,keys,phone,watch",0.0
"item_types_charging-cable,laptop,mouse,paper",0.0
"item_types_charging-cable,laptop,mouse,pen",0.0
"item_types_charging-cable,keys,pen,phone",0.0
"item_types_charging-cable,keys,pen,student-id",0.0
"item_types_charging-cable,keys,pen,wallet",0.0
"item_types_charging-cable,keys,pen,watch",0.0
"item_types_charging-cable,paper,pen,watch",0.0
"item_types_charging-cable,paper,phone,student-id",0.0
"item_types_charging-cable,paper,wallet,watch",0.0
"item_types_charging-cable,pen,phone,student-id",0.0
"item_types_charging-cable,mouse,pen,watch",0.0
"item_types_charging-cable,mouse,phone,student-id",0.0
"item_types_charging-cable,mouse,phone,wallet",0.0
"item_types_charging-cable,mouse,student-id,wallet",0.0
"item_types_charging-cable,mouse,wallet,watch",0.0
"item_types_charging-cable,paper,pen,phone",0.0
"item_types_charging-cable,paper,pen,wallet",0.0
"item_types_charging-cable,laptop,student-id,wallet",0.0
"item_types_charging-cable,laptop,student-id,watch",0.0
"item_types_charging-cable,laptop,wallet,watch",0.0
"item_types_charging-cable,mouse,paper,student-id",0.0
"item_types_charging-cable,mouse,pen,phone",0.0
"item_types_charging-cable,mouse,pen,wallet",0.0
"item_types_charging-cable,laptop,paper,wallet",0.0
"item_types_charging-cable,laptop,paper,watch",0.0
"item_types_charging-cable,laptop,pen",0.0
"item_types_charging-cable,laptop,pen,student-id",0.0
"item_types_charging-cable,laptop,pen,wallet",0.0
"item_types_charging-cable,laptop,pen,watch",0.0
"item_types_charging-cable,laptop,phone,student-id",0.0
"item_types_charging-cable,phone,student-id,watch",0.0
"item_types_charging-cable,phone,wallet,watch",0.0
"item_types_charging-cable,phone,watch",0.0
"item_types_earphones,glasses,iPad,keys",0.0
"item_types_earphones,glasses,iPad,phone",0.0
"item_types_bag,mouse,wallet,watch",0.0
"item_types_bag,paper,pen,phone",0.0
"item_types_bag,paper,pen,student-id",0.0
"item_types_bag,paper,pen,wallet",0.0
"item_types_bag,paper,phone,student-id",0.0
"item_types_bag,paper,student-id,wallet",0.0
"item_types_bag,mouse,paper,wallet",0.0
"item_types_bag,mouse,paper,watch",0.0
"item_types_bag,mouse,pen,phone",0.0
"item_types_bag,mouse,pen,student-id",0.0
"item_types_bag,mouse,pen,wallet",0.0
"item_types_bag,mouse,student-id,wallet",0.0
"item_types_charging-cable,pen,phone,watch",0.0
"item_types_bag,book,bottle,phone",0.0
"item_types_charging-cable,pen,student-id,wallet",0.0
"item_types_charging-cable,pen,student-id,watch",0.0
"item_types_charging-cable,pen,wallet,watch",0.0
"item_types_bag,book,bottle,watch",0.0
"item_types_bag,book,charging-cable,laptop",0.0
"item_types_bag,book,charging-cable,paper",0.0
"item_types_earphones,glasses,paper,student-id",0.0
"item_types_bag,book,charging-cable,pen",0.0
"item_types_earphones,glasses,pen,phone",0.0
"item_types_earphones,glasses,pen,student-id",0.0
"item_types_earphones,glasses,pen,wallet",0.0
"item_types_earphones,glasses,pen,watch",0.0
"item_types_earphones,glasses,phone,student-id",0.0
"item_types_earphones,glasses,phone,wallet",0.0
"item_types_bag,book,charging-cable,phone",0.0
"item_types_earphones,glasses,mouse,paper",0.0
"item_types_bag,book,charging-cable,student-id",0.0
"item_types_bag,book,charging-cable,wallet",0.0
"item_types_bag,book,earphones,laptop",0.0
"item_types_book,laptop,mouse,student-id",0.0
"item_types_earphones,glasses,paper,pen",0.0
"item_types_earphones,glasses,paper,phone",0.0
"item_types_earphones,glasses,keys,wallet",0.0
"item_types_earphones,glasses,keys,watch",0.0
"item_types_book,laptop,mouse,wallet",0.0
"item_types_earphones,glasses,laptop,mouse",0.0
"item_types_earphones,glasses,laptop,paper",0.0
"item_types_earphones,glasses,laptop,pen",0.0
"item_types_earphones,glasses,laptop,student-id",0.0
"item_types_earphones,glasses,laptop,wallet",0.0
"item_types_book,laptop,paper,pen",0.0
"item_types_book,laptop,paper,phone",0.0
"item_types_earphones,glasses,keys",0.0
"item_types_earphones,glasses,keys,laptop",0.0
"item_types_book,laptop,paper,watch",0.0
"item_types_earphones,glasses,keys,paper",0.0
"item_types_book,laptop,pen,student-id",0.0
"item_types_earphones,glasses,keys,student-id",0.0
"item_types_bag,laptop,student-id,wallet",0.0
"item_types_bag,laptop,wallet,watch",0.0
"item_types_bag,book,glasses,mouse",0.0
"item_types_earphones,iPad,keys,laptop",0.0
"item_types_earphones,iPad,keys,paper",0.0
"item_types_earphones,iPad,keys,phone",0.0
"item_types_book,keys,phone,student-id",0.0
"item_types_earphones,iPad,laptop,mouse",0.0
"item_types_book,keys,phone,wallet",0.0
"item_types_bag,laptop,paper,watch",0.0
"item_types_bag,laptop,pen",0.0
"item_types_book,keys,phone,watch",0.0
"item_types_book,keys,student-id,watch",0.0
"item_types_bag,book,glasses,pen",0.0
"item_types_bag,laptop,phone,student-id",0.0
"item_types_bag,laptop,phone,wallet",0.0
"item_types_bag,laptop,mouse,phone",0.0
"item_types_bag,laptop,mouse,student-id",0.0
"item_types_pen,phone,student-id,wallet",0.0
"item_types_bag,laptop,mouse,watch",0.0
"item_types_phone,student-id,wallet,watch",0.0
"item_types_bag,laptop,paper,pen",0.0
"item_types_bag,laptop,paper,phone",0.0
"item_types_bag,laptop,paper,student-id",0.0
"item_types_earphones,glasses,phone,watch",0.0
"item_types_earphones,glasses,student-id",0.0
"item_types_earphones,glasses,student-id,wallet",0.0
"item_types_bag,book,earphones,mouse",0.0
"item_types_bag,keys,student-id,watch",0.0
"item_types_bag,book,earphones,paper",0.0
"item_types_bag,laptop,mouse,paper",0.0
"item_types_bag,laptop,mouse,pen",0.0
"item_types_bag,book,earphones,pen",0.0
"item_types_bag,book,earphones,phone",0.0
"item_types_bag,book,earphones,student-id",0.0
"item_types_earphones,keys,laptop,phone",0.0
"item_types_bag,book,glasses,iPad",0.0
"item_types_book,laptop,pen,wallet",0.0
"item_types_earphones,keys,laptop,watch",0.0
"item_types_earphones,keys,mouse,pen",0.0
"item_types_earphones,iPad,pen,watch",0.0
"item_types_book,laptop,wallet,watch",0.0
"item_types_book,mouse,paper,watch",0.0
"item_types_earphones,iPad,phone,watch",0.0
"item_types_book,mouse,pen,phone",0.0
"item_types_earphones,iPad,student-id,wallet",0.0
"item_types_book,mouse,pen,student-id",0.0
"item_types_book,mouse,pen,wallet",0.0
"item_types_earphones,iPad,mouse,phone",0.0
"item_types_earphones,iPad,mouse,student-id",0.0
"item_types_earphones,iPad,mouse,watch",0.0
"item_types_earphones,iPad,paper,pen",0.0
"item_types_earphones,iPad,paper,wallet",0.0
"item_types_earphones,iPad,paper,watch",0.0
"item_types_earphones,iPad,pen,phone",0.0
"item_types_earphones,iPad,pen,student-id",0.0
"item_types_earphones,iPad,laptop,paper",0.0
"item_types_earphones,iPad,laptop,pen",0.0
"item_types_earphones,iPad,laptop,phone",0.0
"item_types_earphones,iPad,laptop,student-id",0.0
"item_types_earphones,iPad,laptop,wallet",0.0
"item_types_book,keys,mouse,watch",0.0
"item_types_earphones,iPad,mouse,paper",0.0
"item_types_earphones,iPad,mouse,pen",0.0
"item_types_book,keys,paper,phone",0.0
"item_types_bag,keys,phone,student-id",0.0
"item_types_book,keys,pen,phone",0.0
"item_types_earphones,keys,paper,wallet",0.0
"item_types_book,keys,pen,student-id",0.0
"item_types_earphones,keys,pen,student-id",0.0
"item_types_book,keys,pen,watch",0.0
"item_types_earphones,keys,pen,watch",0.0
"item_types_bag,keys,paper,pen",0.0
"item_types_bag,keys,paper,phone",0.0
"item_types_book,keys,laptop,pen",0.0
"item_types_bag,keys,paper,watch",0.0
"item_types_book,keys,laptop,wallet",0.0
"item_types_bag,keys,pen,student-id",0.0
"item_types_book,keys,laptop,watch",0.0
"item_types_bag,keys,pen,watch",0.0
"item_types_bag,keys,laptop,paper",0.0
"item_types_book,keys,mouse,wallet",0.0
"item_types_book,laptop,phone,wallet",0.0
"item_types_bag,keys,laptop,student-id",0.0
"item_types_bag,keys,mouse,pen",0.0
"item_types_bag,keys,mouse,phone",0.0
"item_types_bag,keys,mouse,wallet",0.0
"item_types_bag,keys,mouse,watch",0.0
"item_types_book,laptop,phone,watch",0.0
"item_types_book,iPad,phone,student-id",0.0
"item_types_book,iPad,phone,wallet",0.0
"item_types_earphones,keys,paper,pen",0.0
"item_types_earphones,keys,paper,student-id",0.0
"item_types_book,iPad,phone,watch",0.0
"item_types_book,iPad,student-id,wallet",0.0
"item_types_bag,keys,laptop,mouse",0.0
"item_types_earphones,laptop,student-id,watch",0.0
"item_types_earphones,laptop,wallet,watch",0.0
"item_types_book,iPad,paper,pen",0.0
"item_types_earphones,mouse,paper,student-id",0.0
"item_types_book,iPad,paper,phone",0.0
"item_types_earphones,mouse,pen,phone",0.0
"item_types_earphones,mouse,pen,student-id",0.0
"item_types_earphones,mouse,pen,wallet",0.0
"item_types_book,iPad,paper,student-id",0.0
"item_types_earphones,laptop,pen,phone",0.0
"item_types_earphones,laptop,pen,student-id",0.0
"item_types_earphones,laptop,pen,wallet",0.0
"item_types_earphones,laptop,pen,watch",0.0
"item_types_book,iPad,paper,watch",0.0
"item_types_earphones,laptop,phone,wallet",0.0
"item_types_earphones,laptop,student-id,wallet",0.0
"item_types_book,iPad,pen,phone",0.0
"item_types_book,iPad,pen,student-id",0.0
"item_types_earphones,laptop,paper",0.0
"item_types_book,iPad,pen,wallet",0.0
"item_types_earphones,laptop,paper,phone",0.0
"item_types_earphones,laptop,paper,student-id",0.0
"item_types_book,iPad,keys,watch",0.0
"item_types_earphones,laptop,paper,watch",0.0
"item_types_earphones,keys,phone,student-id",0.0
"item_types_book,iPad,laptop",0.0
"item_types_book,iPad,laptop,paper",0.0
"item_types_earphones,keys,student-id,wallet",0.0
"item_types_earphones,keys,wallet,watch",0.0
"item_types_book,iPad,mouse,student-id",0.0
"item_types_book,paper,phone,student-id",0.0
"item_types_earphones,laptop,mouse,phone",0.0
"item_types_bag,iPad,paper,wallet",0.0
"item_types_bag,iPad,paper,watch",0.0
"item_types_bag,iPad,pen,student-id",0.0
"item_types_book,paper,phone,wallet",0.0
"item_types_bag,iPad,pen,watch",0.0
"item_types_bag,iPad,phone,student-id",0.0
"item_types_bag,iPad,phone,watch",0.0
"item_types_book,iPad,keys,laptop",0.0
"item_types_book,iPad,keys,phone",0.0
"item_types_bag,iPad,mouse,student-id",0.0
"item_types_bag,iPad,mouse,wallet",0.0
"item_types_bag,iPad,mouse,watch",0.0
"item_types_bag,iPad,paper",0.0
"item_types_bag,iPad,paper,pen",0.0
"item_types_bag,iPad,paper,phone",0.0
"item_types_book,mouse,pen,watch",0.0
"item_types_book,mouse,phone,student-id",0.0
"item_types_bag,iPad,laptop,pen",0.0
"item_types_bag,iPad,laptop,phone",0.0
"item_types_bag,iPad,laptop,wallet",0.0
"item_types_book,mouse,phone,wallet",0.0
"item_types_book,mouse,phone,watch",0.0
"item_types_book,mouse,student-id,watch",0.0
"item_types_bag,iPad,mouse,pen",0.0
"item_types_earphones,mouse,pen,watch",0.0
"item_types_book,mouse,watch",0.0
"item_types_earphones,mouse,phone,watch",0.0
"item_types_earphones,mouse,student-id,wallet",0.0
"item_types_earphones,mouse,student-id,watch",0.0
"item_types_bottle,charging-cable,earphones,phone",0.0
"item_types_bottle,charging-cable,earphones,student-id",0.0
"item_types_bag,iPad,laptop,mouse",0.0
"item_types_glasses,iPad,keys,phone",0.0
"item_types_glasses,iPad,keys,student-id",0.0
"item_types_glasses,iPad,keys,watch",0.0
"item_types_glasses,iPad,laptop,mouse",0.0
"item_types_glasses,iPad,laptop,paper",0.0
"item_types_bottle,charging-cable,earphones,wallet",0.0
"item_types_glasses,iPad,laptop,student-id",0.0
"item_types_glasses,iPad,laptop,wallet",0.0
"item_types_earphones,phone,wallet",0.0
"item_types_earphones,phone,wallet,watch",0.0
"item_types_earphones,student-id,wallet",0.0
"item_types_earphones,student-id,wallet,watch",0.0
"item_types_bottle,charging-cable,glasses,laptop",0.0
"item_types_book,phone,student-id,watch",0.0
"item_types_glasses,iPad,keys,mouse",0.0
"item_types_book,phone,wallet,watch",0.0
"item_types_earphones,pen,phone,wallet",0.0
"item_types_earphones,pen,phone,watch",0.0
"item_types_earphones,pen,student-id,wallet",0.0
"item_types_earphones,pen,student-id,watch",0.0
"item_types_earphones,pen,wallet",0.0
"item_types_book,student-id,watch",0.0
"item_types_earphones,phone,student-id,wallet",0.0
"item_types_earphones,phone,student-id,watch",0.0
"item_types_earphones,paper,pen,phone",0.0
"item_types_earphones,paper,pen,student-id",0.0
"item_types_earphones,paper,pen,watch",0.0
"item_types_earphones,paper,phone,student-id",0.0
"item_types_earphones,paper,phone,wallet",0.0
"item_types_earphones,paper,phone,watch",0.0
"item_types_earphones,paper,student-id,wallet",0.0
"item_types_earphones,pen,phone,student-id",0.0
"item_types_bag,iPad,keys,wallet",0.0
"item_types_bottle,charging-cable,earphones,keys",0.0
"item_types_bottle,charging-cable,earphones,laptop",0.0
"item_types_glasses,iPad,paper,pen",0.0
"item_types_book,pen,phone,wallet",0.0
"item_types_book,pen,phone,watch",0.0
"item_types_book,pen,student-id,watch",0.0
"item_types_book,pen,wallet,watch",0.0
"item_types_book,phone,student-id,wallet",0.0
"item_types_book,paper,phone,watch",0.0
"item_types_bag,iPad,keys,laptop",0.0
"item_types_bag,iPad,keys,mouse",0.0
"item_types_book,paper,student-id,wallet",0.0
"item_types_bag,iPad,keys,pen",0.0
"item_types_bag,iPad,keys,phone",0.0
"item_types_book,paper,student-id,watch",0.0
"item_types_bag,glasses,paper,watch",0.0
"item_types_book,pen,phone,student-id",0.0
"item_types_bag,glasses,pen,student-id",0.0
"item_types_bag,glasses,pen,wallet",0.0
"item_types_bag,glasses,pen,watch",0.0
"item_types_book,glasses,phone",0.0
"item_types_book,glasses,phone,wallet",0.0
"item_types_bag,glasses,wallet,watch",0.0
"item_types_glasses,iPad,laptop,watch",0.0
"item_types_book,glasses,student-id,wallet",0.0
"item_types_glasses,iPad,mouse,paper",0.0
"item_types_glasses,iPad,mouse,phone",0.0
"item_types_book,glasses,student-id,watch",0.0
"item_types_glasses,iPad,mouse,wallet",0.0
"item_types_bag,glasses,mouse,phone",0.0
"item_types_bag,glasses,mouse,student-id",0.0
"item_types_glasses,keys,pen,student-id",0.0
"item_types_glasses,keys,pen,wallet",0.0
"item_types_book,glasses,wallet,watch",0.0
"item_types_glasses,keys,phone,student-id",0.0
"item_types_glasses,keys,phone,watch",0.0
"item_types_bottle,charging-cable,iPad,wallet",0.0
"item_types_book,glasses,mouse,phone",0.0
"item_types_glasses,keys,student-id,watch",0.0
"item_types_glasses,keys,mouse,phone",0.0
"item_types_book,glasses,mouse,watch",0.0
"item_types_glasses,keys,mouse,wallet",0.0
"item_types_book,glasses,paper,pen",0.0
"item_types_glasses,keys,paper,pen",0.0
"item_types_book,glasses,paper,wallet",0.0
"item_types_glasses,keys,paper,wallet",0.0
"item_types_glasses,keys,pen,phone",0.0
"item_types_book,glasses,pen,student-id",0.0
"item_types_bottle,charging-cable,iPad,pen",0.0
"item_types_bottle,charging-cable,iPad,phone",0.0
"item_types_glasses,keys,laptop,phone",0.0
"item_types_glasses,keys,laptop,wallet",0.0
"item_types_glasses,keys,laptop,watch",0.0
"item_types_glasses,keys,mouse,paper",0.0
"item_types_bottle,charging-cable,iPad,student-id",0.0
"item_types_glasses,iPad,pen,watch",0.0
"item_types_book,glasses,laptop,pen",0.0
"item_types_glasses,iPad,phone,student-id",0.0
"item_types_book,glasses,laptop,phone",0.0
"item_types_book,glasses,laptop,student-id",0.0
"item_types_book,glasses,mouse,pen",0.0
"item_types_glasses,iPad,student-id,wallet",0.0
"item_types_bottle,charging-cable,glasses,paper",0.0
"item_types_bottle,charging-cable,glasses,phone",0.0
"item_types_bag,glasses,laptop,pen",0.0
"item_types_bag,glasses,laptop,student-id",0.0
"item_types_bag,glasses,laptop,wallet",0.0
"item_types_bag,glasses,laptop,watch",0.0
"item_types_glasses,laptop,paper,phone",0.0
"item_types_bottle,charging-cable,glasses,wallet",0.0
"item_types_glasses,laptop,paper,wallet",0.0
"item_types_bag,glasses,iPad,wallet",0.0
"item_types_bag,glasses,iPad,watch",0.0
"item_types_bag,glasses,keys,laptop",0.0
"item_types_bag,glasses,keys,mouse",0.0
"item_types_bottle,charging-cable,glasses,watch",0.0
"item_types_bottle,charging-cable,iPad,keys",0.0
"item_types_bag,glasses,keys,student-id",0.0
"item_types_bag,glasses,keys,wallet",0.0
"item_types_bag,earphones,student-id,watch",0.0
"item_types_bag,glasses,iPad,keys",0.0
"item_types_bag,glasses,iPad,laptop",0.0
"item_types_bottle,charging-cable,iPad,laptop",0.0
"item_types_bottle,earphones,glasses",0.0
"item_types_bottle,earphones,glasses,keys",0.0
"item_types_bag,glasses,iPad,phone",0.0
"item_types_bottle,earphones,glasses,laptop",0.0
"item_types_bottle,earphones,glasses,mouse",0.0
"item_types_glasses,laptop,mouse,paper",0.0
"item_types_glasses,laptop,mouse,pen",0.0
"item_types_bottle,earphones,glasses,paper",0.0
"item_types_glasses,laptop,mouse,student-id",0.0
"item_types_bottle,earphones,glasses,pen",0.0
"item_types_bag,earphones,phone,wallet",0.0
"item_types_bag,earphones,student-id,wallet",0.0
"item_types_bag,earphones,mouse,wallet",0.0
"item_types_bag,earphones,mouse,watch",0.0
"item_types_bottle,earphones,glasses,phone",0.0
"item_types_bag,earphones,paper,phone",0.0
"item_types_bag,earphones,paper,student-id",0.0
"item_types_bottle,earphones,glasses,student-id",0.0
"item_types_bottle,charging-cable,pen,phone",0.0
"item_types_bottle,charging-cable,pen,wallet",0.0
"item_types_bottle,charging-cable,pen,watch",0.0
"item_types_bottle,charging-cable,student-id,wallet",0.0
"item_types_bottle,charging-cable,laptop,wallet",0.0
"item_types_bag,earphones,laptop,student-id",0.0
"item_types_bag,earphones,laptop,wallet",0.0
"item_types_bag,earphones,laptop,watch",0.0
"item_types_bag,earphones,mouse,pen",0.0
"item_types_bottle,charging-cable,mouse,paper",0.0
"item_types_glasses,mouse,paper,phone",0.0
"item_types_glasses,mouse,paper,watch",0.0
"item_types_glasses,mouse,pen,watch",0.0
"item_types_bag,earphones,keys,phone",0.0
"item_types_bottle,charging-cable,mouse,watch",0.0
"item_types_bag,earphones,keys,wallet",0.0
"item_types_bag,earphones,keys,watch",0.0
"item_types_bag,earphones,laptop",0.0
"item_types_bottle,charging-cable,paper,pen",0.0
"item_types_glasses,laptop,pen,phone",0.0
"item_types_glasses,laptop,pen,wallet",0.0
"item_types_glasses,laptop,pen,watch",0.0
"item_types_glasses,laptop,phone,watch",0.0
"item_types_bottle,charging-cable,paper,student-id",0.0
"item_types_glasses,laptop,wallet,watch",0.0
"item_types_glasses,mouse,paper,pen",0.0
"item_types_bag,earphones,glasses,laptop",0.0
"item_types_bag,earphones,glasses,mouse",0.0
"item_types_bag,earphones,glasses,pen",0.0
"item_types_bag,earphones,glasses,wallet",0.0
"item_types_bottle,charging-cable,keys,mouse",0.0
"item_types_bottle,charging-cable,keys,student-id",0.0
"item_types_bag,earphones,iPad,laptop",0.0
"item_types_bag,earphones,iPad,mouse",0.0
"item_types_bottle,charging-cable,keys,wallet",0.0
"item_types_bag,charging-cable,phone,watch",0.0
"item_types_bag,charging-cable,student-id",0.0
"item_types_bag,charging-cable,student-id,wallet",0.0
"item_types_bag,charging-cable,student-id,watch",0.0
"item_types_bottle,earphones,mouse,phone",0.0
"item_types_bag,earphones,glasses,iPad",0.0
"item_types_bag,earphones,glasses,keys",0.0
"item_types_glasses,paper,phone,watch",0.0
"item_types_bottle,earphones,mouse,student-id",0.0
"item_types_glasses,paper,student-id,watch",0.0
"item_types_bottle,earphones,mouse,wallet",0.0
"item_types_bottle,earphones,paper",0.0
"item_types_glasses,pen,phone,watch",0.0
"item_types_bottle,earphones,paper,pen",0.0
"item_types_glasses,pen,student-id,wallet",0.0
"item_types_bag,earphones,pen,student-id",0.0
"item_types_bag,earphones,pen,watch",0.0
"item_types_glasses,mouse,phone,student-id",0.0
"item_types_glasses,mouse,phone,wallet",0.0
"item_types_bottle,earphones,paper,phone",0.0
"item_types_bottle,earphones,paper,student-id",0.0
"item_types_bottle,earphones,laptop,paper",0.0
"item_types_bottle,earphones,laptop,pen",0.0
"item_types_bottle,earphones,laptop,phone",0.0
"item_types_iPad,keys,pen,student-id",0.0
"item_types_iPad,keys,pen,wallet",0.0
"item_types_bottle,earphones,mouse,paper",0.0
"item_types_iPad,keys,phone",0.0
"item_types_bottle,earphones,iPad,wallet",0.0
"item_types_bottle,earphones,iPad,watch",0.0
"item_types_iPad,keys,student-id,watch",0.0
"item_types_bottle,earphones,keys,paper",0.0
"item_types_bottle,earphones,keys,student-id",0.0
"item_types_bottle,earphones,keys,wallet",0.0
"item_types_bottle,earphones,glasses,wallet",0.0
"item_types_iPad,keys,paper,phone",0.0
"item_types_bottle,earphones,glasses,watch",0.0
"item_types_bottle,earphones,iPad,laptop",0.0
"item_types_iPad,keys,paper,watch",0.0
"item_types_bottle,earphones,iPad,mouse",0.0
"item_types_iPad,keys,laptop,mouse",0.0
"item_types_iPad,keys,laptop,paper",0.0
"item_types_iPad,keys,laptop,pen",0.0
"item_types_iPad,keys,laptop,phone",0.0
"item_types_iPad,keys,laptop,student-id",0.0
"item_types_bottle,earphones,iPad,paper",0.0
"item_types_bottle,earphones,iPad,student-id",0.0
"item_types_bag,earphones,iPad,paper",0.0
"item_types_book,glasses,keys,watch",0.0
"item_types_bag,earphones,iPad,wallet",0.0
"item_types_bag,earphones,iPad,watch",0.0
"item_types_book,glasses,laptop,mouse",0.0
"item_types_bag,earphones,keys,paper",0.0
"item_types_glasses,phone,student-id,watch",0.0
"item_types_book,glasses,laptop,paper",0.0
"item_types_bag,charging-cable,mouse,wallet",0.0
"item_types_bottle,earphones,phone,wallet",0.0
"item_types_bag,charging-cable,paper,pen",0.0
"item_types_bag,charging-cable,paper,phone",0.0
"item_types_bottle,earphones,phone,watch",0.0
"item_types_bag,charging-cable,paper,watch",0.0
"item_types_bag,charging-cable,pen,phone",0.0
"item_types_bag,charging-cable,pen,wallet",0.0
"item_types_bag,charging-cable,keys,watch",0.0
"item_types_bag,charging-cable,laptop,mouse",0.0
"item_types_bag,charging-cable,laptop,paper",0.0
"item_types_bag,charging-cable,laptop,phone",0.0
"item_types_bag,charging-cable,laptop,wallet",0.0
"item_types_bag,charging-cable,mouse,paper",0.0
"item_types_book,glasses,iPad,wallet",0.0
"item_types_book,glasses,iPad,watch",0.0
"item_types_book,glasses,keys,mouse",0.0
"item_types_book,glasses,keys,paper",0.0
"item_types_iPad,laptop,paper,student-id",0.0
"item_types_iPad,laptop,paper,watch",0.0
"item_types_bag,charging-cable,keys,pen",0.0
"item_types_book,earphones,wallet,watch",0.0
"item_types_bag,charging-cable,keys,student-id",0.0
"item_types_bag,charging-cable,keys,wallet",0.0
"item_types_book,glasses,iPad,mouse",0.0
"item_types_iPad,keys,wallet,watch",0.0
"item_types_bottle,earphones,paper,wallet",0.0
"item_types_iPad,laptop,mouse,pen",0.0
"item_types_bottle,earphones,pen,phone",0.0
"item_types_iPad,laptop,mouse,student-id",0.0
"item_types_iPad,laptop,mouse,wallet",0.0
"item_types_iPad,laptop,mouse,watch",0.0
"item_types_bottle,earphones,pen,student-id",0.0
"item_types_iPad,paper,student-id,wallet",0.0
"item_types_iPad,paper,student-id,watch",0.0
"item_types_iPad,paper,wallet",0.0
"item_types_bottle,earphones,pen,watch",0.0
"item_types_iPad,pen,phone,student-id",0.0
"item_types_iPad,pen,student-id,wallet",0.0
"item_types_iPad,pen,student-id,watch",0.0
"item_types_iPad,mouse,phone,watch",0.0
"item_types_iPad,mouse,student-id,watch",0.0
"item_types_iPad,mouse,wallet,watch",0.0
"item_types_iPad,paper,pen,phone",0.0
"item_types_bottle,earphones,phone,student-id",0.0
"item_types_iPad,paper,phone,student-id",0.0
"item_types_iPad,paper,phone,wallet",0.0
"item_types_iPad,paper,phone,watch",0.0
"item_types_book,earphones,pen,wallet",0.0
"item_types_iPad,mouse,paper,pen",0.0
"item_types_book,earphones,pen,watch",0.0
"item_types_book,earphones,phone,wallet",0.0
"item_types_iPad,mouse,pen,phone",0.0
"item_types_iPad,mouse,pen,student-id",0.0
"item_types_iPad,mouse,pen,watch",0.0
"item_types_iPad,mouse,phone,wallet",0.0
"item_types_bag,charging-cable,pen,watch",0.0
"item_types_bottle,glasses,mouse,wallet",0.0
"item_types_bottle,glasses,mouse,watch",0.0
"item_types_bottle,glasses,paper,pen",0.0
"item_types_iPad,laptop,student-id,wallet",0.0
"item_types_bottle,glasses,paper,wallet",0.0
"item_types_bottle,glasses,paper,watch",0.0
"item_types_iPad,laptop,wallet,watch",0.0
"item_types_bag,charging-cable,iPad,student-id",0.0
"item_types_bag,charging-cable,iPad,wallet",0.0
"item_types_bottle,glasses,laptop,paper",0.0
"item_types_bag,charging-cable,keys",0.0
"item_types_bottle,glasses,laptop,watch",0.0
"item_types_bag,charging-cable,keys,mouse",0.0
"item_types_bottle,glasses,mouse,pen",0.0
"item_types_bottle,glasses,iPad,wallet",0.0
"item_types_bag,charging-cable,glasses,paper",0.0
"item_types_bag,charging-cable,glasses,student-id",0.0
"item_types_bottle,glasses,keys",0.0
"item_types_bag,charging-cable,iPad,keys",0.0
"item_types_bottle,glasses,keys,laptop",0.0
